satellite_id,plane,slot,samples,sunlit_samples,sunlit_ratio_pct
217,7,21,1441,986,68.42470506592645
218,7,22,1441,986,68.42470506592645
219,7,23,1441,985,68.35530881332409
220,7,24,1441,978,67.86953504510757
221,7,25,1441,964,66.89798750867453
222,7,26,1441,957,66.41221374045801
223,7,27,1441,950,65.9264399722415
224,8,0,1441,966,67.03678001387925
225,8,1,1441,959,66.55100624566273
226,8,2,1441,945,65.5794587092297
227,8,3,1441,938,65.09368494101318
228,8,4,1441,937,65.02428868841082
229,8,5,1441,937,65.02428868841082
230,8,6,1441,945,65.5794587092297
231,8,7,1441,945,65.5794587092297
232,8,8,1441,951,65.99583622484386
233,8,9,1441,958,66.48160999306037
234,8,10,1441,965,66.96738376127689
235,8,11,1441,972,67.45315752949341
236,8,12,1441,971,67.38376127689105
237,8,13,1441,978,67.86953504510757
238,8,14,1441,985,68.35530881332409
239,8,15,1441,997,69.18806384455239
240,8,16,1441,1006,69.81263011797363
241,8,17,1441,1007,69.88202637057599
242,8,18,1441,1007,69.88202637057599
243,8,19,1441,1007,69.88202637057599
244,8,20,1441,1007,69.88202637057599
245,8,21,1441,1000,69.39625260235947
246,8,22,1441,1000,69.39625260235947
247,8,23,1441,993,68.91047883414295
248,8,24,1441,988,68.56349757113117
249,8,25,1441,987,68.4941013185288
250,8,26,1441,980,68.00832755031229
251,8,27,1441,973,67.52255378209577
252,9,0,1441,988,68.56349757113117
253,9,1,1441,981,68.07772380291465
254,9,2,1441,969,67.24496877168633
255,9,3,1441,969,67.24496877168633
256,9,4,1441,969,67.24496877168633
257,9,5,1441,969,67.24496877168633
258,9,6,1441,969,67.24496877168633
259,9,7,1441,982,68.14712005551701
260,9,8,1441,989,68.63289382373353
261,9,9,1441,996,69.11866759195003
262,9,10,1441,1003,69.60444136016655
263,9,11,1441,1002,69.53504510756419
264,9,12,1441,1009,70.0208188757807
265,9,13,1441,1016,70.50659264399722
266,9,14,1441,1023,70.99236641221374
267,9,15,1441,1028,71.33934767522554
268,9,16,1441,1032,71.61693268563498
269,9,17,1441,1035,71.82512144344206
270,9,18,1441,1035,71.82512144344206
271,9,19,1441,1035,71.82512144344206
272,9,20,1441,1031,71.54753643303262
273,9,21,1441,1028,71.33934767522554
274,9,22,1441,1022,70.92297015961138
275,9,23,1441,1015,70.43719639139486
276,9,24,1441,1008,69.95142262317835
277,9,25,1441,1001,69.46564885496183
278,9,26,1441,1002,69.53504510756419
279,9,27,1441,995,69.04927133934767
280,10,0,1441,1009,70.0208188757807
281,10,1,1441,1009,70.0208188757807
282,10,2,1441,1009,70.0208188757807
283,10,3,1441,1009,70.0208188757807
284,10,4,1441,1006,69.81263011797363
285,10,5,1441,1001,69.46564885496183
286,10,6,1441,1007,69.88202637057599
287,10,7,1441,1014,70.3678001387925
288,10,8,1441,1021,70.85357390700902
289,10,9,1441,1035,71.82512144344206
290,10,10,1441,1042,72.31089521165858
291,10,11,1441,1049,72.7966689798751
292,10,12,1441,1056,73.2824427480916
293,10,13,1441,1063,73.76821651630812
294,10,14,1441,1056,73.2824427480916
295,10,15,1441,1056,73.2824427480916
296,10,16,1441,1056,73.2824427480916
297,10,17,1441,1056,73.2824427480916
298,10,18,1441,1056,73.2824427480916
299,10,19,1441,1063,73.76821651630812
300,10,20,1441,1063,73.76821651630812
301,10,21,1441,1057,73.35183900069396
302,10,22,1441,1050,72.86606523247745
303,10,23,1441,1037,71.96391394864678
304,10,24,1441,1029,71.4087439278279
305,10,25,1441,1022,70.92297015961138
306,10,26,1441,1015,70.43719639139486
307,10,27,1441,1008,69.95142262317835
308,11,0,1441,1033,71.68632893823734
309,11,1,1441,1033,71.68632893823734
310,11,2,1441,1033,71.68632893823734
311,11,3,1441,1033,71.68632893823734
312,11,4,1441,1026,71.20055517002082
313,11,5,1441,1033,71.68632893823734
314,11,6,1441,1040,72.17210270645386
315,11,7,1441,1047,72.65787647467037
316,11,8,1441,1055,73.21304649548924
317,11,9,1441,1068,74.11519777931991
318,11,10,1441,1075,74.60097154753643
319,11,11,1441,1082,75.08674531575295
320,11,12,1441,1084,75.22553782095767
321,11,13,1441,1081,75.01734906315059
322,11,14,1441,1077,74.73976405274115
323,11,15,1441,1077,74.73976405274115
324,11,16,1441,1077,74.73976405274115
325,11,17,1441,1077,74.73976405274115
326,11,18,1441,1083,75.15614156835531
327,11,19,1441,1083,75.15614156835531
328,11,20,1441,1076,74.67036780013879
329,11,21,1441,1069,74.18459403192227
330,11,22,1441,1062,73.69882026370576
331,11,23,1441,1048,72.72727272727273
332,11,24,1441,1041,72.24149895905622
333,11,25,1441,1034,71.7557251908397
334,11,26,1441,1027,71.26995142262318
335,11,27,1441,1029,71.4087439278279
336,12,0,1441,1033,71.68632893823734
337,12,1,1441,1033,71.68632893823734
338,12,2,1441,1033,71.68632893823734
339,12,3,1441,1038,72.03331020124914
340,12,4,1441,1045,72.51908396946565
341,12,5,1441,1052,73.00485773768216
342,12,6,1441,1051,72.9354614850798
343,12,7,1441,1061,73.6294240111034
344,12,8,1441,1072,74.39278278972935
345,12,9,1441,1079,74.87855655794587
346,12,10,1441,1084,75.22553782095767
347,12,11,1441,1084,75.22553782095767
348,12,12,1441,1084,75.22553782095767
349,12,13,1441,1084,75.22553782095767
350,12,14,1441,1084,75.22553782095767
351,12,15,1441,1077,74.73976405274115
352,12,16,1441,1078,74.80916030534351
353,12,17,1441,1083,75.15614156835531
354,12,18,1441,1079,74.87855655794587
355,12,19,1441,1072,74.39278278972935
356,12,20,1441,1065,73.90700902151283
357,12,21,1441,1058,73.42123525329632
358,12,22,1441,1051,72.9354614850798
359,12,23,1441,1044,72.4496877168633
360,12,24,1441,1037,71.96391394864678
361,12,25,1441,1025,71.13115891741846
362,12,26,1441,1030,71.47814018043026
363,12,27,1441,1033,71.68632893823734
364,13,0,1441,1009,70.0208188757807
365,13,1,1441,1012,70.22900763358778
366,13,2,1441,1019,70.7147814018043
367,13,3,1441,1026,71.20055517002082
368,13,4,1441,1033,71.68632893823734
369,13,5,1441,1040,72.17210270645386
370,13,6,1441,1048,72.72727272727273
371,13,7,1441,1061,73.6294240111034
372,13,8,1441,1068,74.11519777931991
373,13,9,1441,1066,73.9764052741152
374,13,10,1441,1063,73.76821651630812
375,13,11,1441,1063,73.76821651630812
376,13,12,1441,1063,73.76821651630812
377,13,13,1441,1063,73.76821651630812
378,13,14,1441,1063,73.76821651630812
379,13,15,1441,1063,73.76821651630812
380,13,16,1441,1064,73.83761276891047
381,13,17,1441,1060,73.56002775850104
382,13,18,1441,1051,72.9354614850798
383,13,19,1441,1039,72.1027064538515
384,13,20,1441,1032,71.61693268563498
385,13,21,1441,1025,71.13115891741846
386,13,22,1441,1018,70.64538514920194
387,13,23,1441,1011,70.15961138098542
388,13,24,1441,1009,70.0208188757807
389,13,25,1441,1012,70.22900763358778
390,13,26,1441,1017,70.57598889659958
391,13,27,1441,1017,70.57598889659958
392,14,0,1441,985,68.35530881332409
393,14,1,1441,992,68.84108258154059
394,14,2,1441,1003,69.60444136016655
395,14,3,1441,1013,70.29840388619014
396,14,4,1441,1018,70.64538514920194
397,14,5,1441,1020,70.78417765440666
398,14,6,1441,1026,71.20055517002082
399,14,7,1441,1033,71.68632893823734
400,14,8,1441,1035,71.82512144344206
401,14,9,1441,1035,71.82512144344206
402,14,10,1441,1035,71.82512144344206
403,14,11,1441,1035,71.82512144344206
404,14,12,1441,1042,72.31089521165858
405,14,13,1441,1042,72.31089521165858
406,14,14,1441,1037,71.96391394864678
407,14,15,1441,1027,71.26995142262318
408,14,16,1441,1020,70.78417765440666
409,14,17,1441,1013,70.29840388619014
410,14,18,1441,1006,69.81263011797363
411,14,19,1441,999,69.32685634975711
412,14,20,1441,992,68.84108258154059
413,14,21,1441,993,68.91047883414295
414,14,22,1441,986,68.42470506592645
415,14,23,1441,982,68.14712005551701
416,14,24,1441,977,67.80013879250521
417,14,25,1441,977,67.80013879250521
418,14,26,1441,977,67.80013879250521
419,14,27,1441,978,67.86953504510757
420,15,0,1441,963,66.82859125607217
421,15,1,1441,970,67.31436502428869
422,15,2,1441,977,67.80013879250521
423,15,3,1441,984,68.28591256072173
424,15,4,1441,991,68.77168632893823
425,15,5,1441,1005,69.74323386537127
426,15,6,1441,1012,70.22900763358778
427,15,7,1441,1012,70.22900763358778
428,15,8,1441,1008,69.95142262317835
429,15,9,1441,1007,69.88202637057599
430,15,10,1441,1007,69.88202637057599
431,15,11,1441,1007,69.88202637057599
432,15,12,1441,1007,69.88202637057599
433,15,13,1441,1002,69.53504510756419
434,15,14,1441,1003,69.60444136016655
435,15,15,1441,996,69.11866759195003
436,15,16,1441,988,68.56349757113117
437,15,17,1441,977,67.80013879250521
438,15,18,1441,968,67.17557251908397
439,15,19,1441,961,66.68979875086745
440,15,20,1441,954,66.20402498265094
441,15,21,1441,947,65.71825121443442
442,15,22,1441,945,65.5794587092297
443,15,23,1441,953,66.13462873004858
444,15,24,1441,953,66.13462873004858
445,15,25,1441,953,66.13462873004858
446,15,26,1441,953,66.13462873004858
447,15,27,1441,956,66.34281748785565
448,16,0,1441,948,65.78764746703678
449,16,1,1441,955,66.2734212352533
450,16,2,1441,962,66.75919500346981
451,16,3,1441,973,67.52255378209577
452,16,4,1441,977,67.80013879250521
453,16,5,1441,982,68.14712005551701
454,16,6,1441,986,68.42470506592645
455,16,7,1441,986,68.42470506592645
456,16,8,1441,986,68.42470506592645
457,16,9,1441,986,68.42470506592645
458,16,10,1441,986,68.42470506592645
459,16,11,1441,986,68.42470506592645
460,16,12,1441,980,68.00832755031229
461,16,13,1441,976,67.73074253990285
462,16,14,1441,966,67.03678001387925
463,16,15,1441,959,66.55100624566273
464,16,16,1441,952,66.06523247744622
465,16,17,1441,945,65.5794587092297
466,16,18,1441,938,65.09368494101318
467,16,19,1441,931,64.60791117279666
468,16,20,1441,924,64.12213740458016
469,16,21,1441,921,63.91394864677307
470,16,22,1441,926,64.26092990978488
471,16,23,1441,922,63.98334489937543
472,16,24,1441,921,63.91394864677307
473,16,25,1441,927,64.33032616238724
474,16,26,1441,934,64.81609993060374
475,16,27,1441,941,65.30187369882026
476,17,0,1441,934,64.81609993060374
477,17,1,1441,946,65.64885496183206
478,17,2,1441,953,66.13462873004858
479,17,3,1441,960,66.6204024982651
480,17,4,1441,967,67.10617626648161
481,17,5,1441,972,67.45315752949341
482,17,6,1441,969,67.24496877168633
483,17,7,1441,965,66.96738376127689
484,17,8,1441,965,66.96738376127689
485,17,9,1441,965,66.96738376127689
486,17,10,1441,972,67.45315752949341
487,17,11,1441,965,66.96738376127689
488,17,12,1441,958,66.48160999306037
489,17,13,1441,951,65.99583622484386
490,17,14,1441,944,65.51006245662734
491,17,15,1441,935,64.8854961832061
492,17,16,1441,924,64.12213740458016
493,17,17,1441,916,63.56696738376127
494,17,18,1441,909,63.08119361554476
495,17,19,1441,908,63.0117973629424
496,17,20,1441,905,62.803608605135324
497,17,21,1441,905,62.803608605135324
498,17,22,1441,905,62.803608605135324
499,17,23,1441,905,62.803608605135324
500,17,24,1441,911,63.21998612074948
501,17,25,1441,914,63.42817487855656
502,17,26,1441,918,63.70575988896599
503,17,27,1441,925,64.19153365718252
504,18,0,1441,930,64.53851492019432
505,18,1,1441,937,65.02428868841082
506,18,2,1441,944,65.51006245662734
507,18,3,1441,951,65.99583622484386
508,18,4,1441,958,66.48160999306037
509,18,5,1441,958,66.48160999306037
510,18,6,1441,958,66.48160999306037
511,18,7,1441,958,66.48160999306037
512,18,8,1441,954,66.20402498265094
513,18,9,1441,957,66.41221374045801
514,18,10,1441,951,65.99583622484386
515,18,11,1441,944,65.51006245662734
516,18,12,1441,937,65.02428868841082
517,18,13,1441,930,64.53851492019432
518,18,14,1441,923,64.0527411519778
519,18,15,1441,916,63.56696738376127
520,18,16,1441,909,63.08119361554476
521,18,17,1441,899,62.387231089521165
522,18,18,1441,893,61.97085357390701
523,18,19,1441,889,61.69326856349757
524,18,20,1441,889,61.69326856349757
525,18,21,1441,889,61.69326856349757
526,18,22,1441,889,61.69326856349757
527,18,23,1441,896,62.179042331714086
528,18,24,1441,903,62.664816099930604
529,18,25,1441,910,63.15058986814712
530,18,26,1441,915,63.49757113115892
531,18,27,1441,920,63.84455239417071
532,19,0,1441,929,64.46911866759196
533,19,1,1441,932,64.67730742539902
534,19,2,1441,935,64.8854961832061
535,19,3,1441,948,65.78764746703678
536,19,4,1441,951,65.99583622484386
537,19,5,1441,951,65.99583622484386
538,19,6,1441,951,65.99583622484386
539,19,7,1441,951,65.99583622484386
540,19,8,1441,951,65.99583622484386
541,19,9,1441,944,65.51006245662734
542,19,10,1441,935,64.8854961832061
543,19,11,1441,924,64.12213740458016
544,19,12,1441,920,63.84455239417071
545,19,13,1441,917,63.63636363636363
546,19,14,1441,910,63.15058986814712
547,19,15,1441,903,62.664816099930604
548,19,16,1441,896,62.179042331714086
549,19,17,1441,889,61.69326856349757
550,19,18,1441,882,61.20749479528106
551,19,19,1441,880,61.06870229007634
552,19,20,1441,876,60.7911172796669
553,19,21,1441,875,60.72172102706454
554,19,22,1441,887,61.55447605829285
555,19,23,1441,894,62.04024982650937
556,19,24,1441,901,62.526023594725885
557,19,25,1441,908,63.0117973629424
558,19,26,1441,915,63.49757113115892
559,19,27,1441,922,63.98334489937543
560,20,0,1441,927,64.33032616238724
561,20,1,1441,934,64.81609993060374
562,20,2,1441,941,65.30187369882026
563,20,3,1441,945,65.5794587092297
564,20,4,1441,951,65.99583622484386
565,20,5,1441,950,65.9264399722415
566,20,6,1441,945,65.5794587092297
567,20,7,1441,944,65.51006245662734
568,20,8,1441,938,65.09368494101318
569,20,9,1441,931,64.60791117279666
570,20,10,1441,924,64.12213740458016
571,20,11,1441,917,63.63636363636363
572,20,12,1441,910,63.15058986814712
573,20,13,1441,908,63.0117973629424
574,20,14,1441,904,62.734212352532964
575,20,15,1441,892,61.90145732130465
576,20,16,1441,883,61.27689104788342
577,20,17,1441,876,60.7911172796669
578,20,18,1441,873,60.58292852185982
579,20,19,1441,873,60.58292852185982
580,20,20,1441,873,60.58292852185982
581,20,21,1441,879,60.99930603747398
582,20,22,1441,889,61.69326856349757
583,20,23,1441,900,62.456627342123525
584,20,24,1441,903,62.664816099930604
585,20,25,1441,906,62.87300485773768
586,20,26,1441,913,63.3587786259542
587,20,27,1441,920,63.84455239417071
588,21,0,1441,933,64.74670367800138
589,21,1,1441,940,65.2324774462179
590,21,2,1441,944,65.51006245662734
591,21,3,1441,943,65.44066620402498
592,21,4,1441,944,65.51006245662734
593,21,5,1441,944,65.51006245662734
594,21,6,1441,944,65.51006245662734
595,21,7,1441,939,65.16308119361554
596,21,8,1441,932,64.67730742539902
597,21,9,1441,925,64.19153365718252
598,21,10,1441,918,63.70575988896599
599,21,11,1441,911,63.21998612074948
600,21,12,1441,903,62.664816099930604
601,21,13,1441,897,62.248438584316446
602,21,14,1441,891,61.83206106870229
603,21,15,1441,884,61.34628730048578
604,21,16,1441,877,60.86051353226926
605,21,17,1441,873,60.58292852185982
606,21,18,1441,873,60.58292852185982
607,21,19,1441,873,60.58292852185982
608,21,20,1441,878,60.92990978487162
609,21,21,1441,885,61.41568355308814
610,21,22,1441,890,61.76266481609993
611,21,23,1441,898,62.317834836918806
612,21,24,1441,905,62.803608605135324
613,21,25,1441,912,63.28938237335184
614,21,26,1441,919,63.77515614156835
615,21,27,1441,926,64.26092990978488
616,22,0,1441,939,65.16308119361554
617,22,1,1441,944,65.51006245662734
618,22,2,1441,944,65.51006245662734
619,22,3,1441,944,65.51006245662734
620,22,4,1441,945,65.5794587092297
621,22,5,1441,944,65.51006245662734
622,22,6,1441,940,65.2324774462179
623,22,7,1441,933,64.74670367800138
624,22,8,1441,926,64.26092990978488
625,22,9,1441,919,63.77515614156835
626,22,10,1441,912,63.28938237335184
627,22,11,1441,905,62.803608605135324
628,22,12,1441,898,62.317834836918806
629,22,13,1441,892,61.90145732130465
630,22,14,1441,885,61.41568355308814
631,22,15,1441,878,60.92990978487162
632,22,16,1441,873,60.58292852185982
633,22,17,1441,873,60.58292852185982
634,22,18,1441,873,60.58292852185982
635,22,19,1441,877,60.86051353226926
636,22,20,1441,884,61.34628730048578
637,22,21,1441,891,61.83206106870229
638,22,22,1441,899,62.387231089521165
639,22,23,1441,905,62.803608605135324
640,22,24,1441,911,63.21998612074948
641,22,25,1441,918,63.70575988896599
642,22,26,1441,925,64.19153365718252
643,22,27,1441,932,64.67730742539902
644,23,0,1441,944,65.51006245662734
645,23,1,1441,944,65.51006245662734
646,23,2,1441,944,65.51006245662734
647,23,3,1441,944,65.51006245662734
648,23,4,1441,944,65.51006245662734
649,23,5,1441,940,65.2324774462179
650,23,6,1441,937,65.02428868841082
651,23,7,1441,934,64.81609993060374
652,23,8,1441,923,64.0527411519778
653,23,9,1441,913,63.3587786259542
654,23,10,1441,906,62.87300485773768
655,23,11,1441,899,62.387231089521165
656,23,12,1441,892,61.90145732130465
