satellite_id,plane,slot,samples,sunlit_samples,sunlit_ratio_pct
1446,65,16,1441,944,65.51006245662734
1447,65,17,1441,953,66.13462873004858
1448,65,18,1441,962,66.75919500346981
1449,65,19,1441,970,67.31436502428869
1450,65,20,1441,977,67.80013879250521
1451,65,21,1441,977,67.80013879250521
1452,66,0,1441,976,67.73074253990285
1453,66,1,1441,969,67.24496877168633
1454,66,2,1441,962,66.75919500346981
1455,66,3,1441,951,65.99583622484386
1456,66,4,1441,942,65.37126995142262
1457,66,5,1441,934,64.81609993060374
1458,66,6,1441,925,64.19153365718252
1459,66,7,1441,916,63.56696738376127
1460,66,8,1441,911,63.21998612074948
1461,66,9,1441,910,63.15058986814712
1462,66,10,1441,910,63.15058986814712
1463,66,11,1441,911,63.21998612074948
1464,66,12,1441,912,63.28938237335184
1465,66,13,1441,924,64.12213740458016
1466,66,14,1441,930,64.53851492019432
1467,66,15,1441,939,65.16308119361554
1468,66,16,1441,947,65.71825121443442
1469,66,17,1441,956,66.34281748785565
1470,66,18,1441,965,66.96738376127689
1471,66,19,1441,973,67.52255378209577
1472,66,20,1441,977,67.80013879250521
1473,66,21,1441,977,67.80013879250521
1474,67,0,1441,971,67.38376127689105
1475,67,1,1441,965,66.96738376127689
1476,67,2,1441,957,66.41221374045801
1477,67,3,1441,948,65.78764746703678
1478,67,4,1441,939,65.16308119361554
1479,67,5,1441,931,64.60791117279666
1480,67,6,1441,922,63.98334489937543
1481,67,7,1441,913,63.3587786259542
1482,67,8,1441,911,63.21998612074948
1483,67,9,1441,910,63.15058986814712
1484,67,10,1441,907,62.94240111034004
1485,67,11,1441,908,63.0117973629424
1486,67,12,1441,916,63.56696738376127
1487,67,13,1441,924,64.12213740458016
1488,67,14,1441,933,64.74670367800138
1489,67,15,1441,942,65.37126995142262
1490,67,16,1441,950,65.9264399722415
1491,67,17,1441,959,66.55100624566273
1492,67,18,1441,968,67.17557251908397
1493,67,19,1441,976,67.73074253990285
1494,67,20,1441,977,67.80013879250521
1495,67,21,1441,975,67.66134628730049
1496,68,0,1441,968,67.17557251908397
1497,68,1,1441,960,66.6204024982651
1498,68,2,1441,952,66.06523247744622
1499,68,3,1441,942,65.37126995142262
1500,68,4,1441,936,64.95489243580846
1501,68,5,1441,925,64.19153365718252
1502,68,6,1441,917,63.63636363636363
1503,68,7,1441,907,62.94240111034004
1504,68,8,1441,908,63.0117973629424
1505,68,9,1441,908,63.0117973629424
1506,68,10,1441,907,62.94240111034004
1507,68,11,1441,908,63.0117973629424
1508,68,12,1441,916,63.56696738376127
1509,68,13,1441,924,64.12213740458016
1510,68,14,1441,934,64.81609993060374
1511,68,15,1441,945,65.5794587092297
1512,68,16,1441,951,65.99583622484386
1513,68,17,1441,959,66.55100624566273
1514,68,18,1441,969,67.24496877168633
1515,68,19,1441,974,67.59195003469813
1516,68,20,1441,974,67.59195003469813
1517,68,21,1441,975,67.66134628730049
1518,69,0,1441,965,66.96738376127689
1519,69,1,1441,954,66.20402498265094
1520,69,2,1441,946,65.64885496183206
1521,69,3,1441,937,65.02428868841082
1522,69,4,1441,928,64.3997224149896
1523,69,5,1441,920,63.84455239417071
1524,69,6,1441,911,63.21998612074948
1525,69,7,1441,905,62.803608605135324
1526,69,8,1441,905,62.803608605135324
1527,69,9,1441,905,62.803608605135324
1528,69,10,1441,907,62.94240111034004
1529,69,11,1441,911,63.21998612074948
1530,69,12,1441,917,63.63636363636363
1531,69,13,1441,925,64.19153365718252
1532,69,14,1441,934,64.81609993060374
1533,69,15,1441,943,65.44066620402498
1534,69,16,1441,951,65.99583622484386
1535,69,17,1441,960,66.6204024982651
1536,69,18,1441,969,67.24496877168633
1537,69,19,1441,972,67.45315752949341
1538,69,20,1441,972,67.45315752949341
1539,69,21,1441,975,67.66134628730049
1540,70,0,1441,958,66.48160999306037
1541,70,1,1441,949,65.85704371963914
1542,70,2,1441,940,65.2324774462179
1543,70,3,1441,932,64.67730742539902
1544,70,4,1441,923,64.0527411519778
1545,70,5,1441,914,63.42817487855656
1546,70,6,1441,906,62.87300485773768
1547,70,7,1441,902,62.595419847328245
1548,70,8,1441,902,62.595419847328245
1549,70,9,1441,900,62.456627342123525
1550,70,10,1441,902,62.595419847328245
1551,70,11,1441,908,63.0117973629424
1552,70,12,1441,917,63.63636363636363
1553,70,13,1441,926,64.26092990978488
1554,70,14,1441,934,64.81609993060374
1555,70,15,1441,943,65.44066620402498
1556,70,16,1441,952,66.06523247744622
1557,70,17,1441,960,66.6204024982651
1558,70,18,1441,969,67.24496877168633
1559,70,19,1441,970,67.31436502428869
1560,70,20,1441,967,67.10617626648161
1561,70,21,1441,965,66.96738376127689
1562,71,0,1441,950,65.9264399722415
1563,71,1,1441,941,65.30187369882026
1564,71,2,1441,933,64.74670367800138
1565,71,3,1441,924,64.12213740458016
1566,71,4,1441,917,63.63636363636363
1567,71,5,1441,909,63.08119361554476
1568,71,6,1441,901,62.526023594725885
1569,71,7,1441,899,62.387231089521165
1570,71,8,1441,900,62.456627342123525
1571,71,9,1441,897,62.248438584316446
1572,71,10,1441,897,62.248438584316446
1573,71,11,1441,906,62.87300485773768
1574,71,12,1441,915,63.49757113115892
1575,71,13,1441,923,64.0527411519778
1576,71,14,1441,932,64.67730742539902
1577,71,15,1441,944,65.51006245662734
1578,71,16,1441,952,66.06523247744622
1579,71,17,1441,960,66.6204024982651
1580,71,18,1441,968,67.17557251908397
1581,71,19,1441,967,67.10617626648161
1582,71,20,1441,965,66.96738376127689
1583,71,21,1441,959,66.55100624566273
