satellite_id,plane,slot,samples,sunlit_samples,sunlit_ratio_pct
549,16,5,1441,1369,95.00346981263012
550,16,6,1441,1367,94.8646773074254
551,16,7,1441,1364,94.65648854961832
552,16,8,1441,1369,95.00346981263012
553,16,9,1441,1369,95.00346981263012
554,16,10,1441,1366,94.79528105482304
555,16,11,1441,1365,94.72588480222068
556,16,12,1441,1369,95.00346981263012
557,16,13,1441,1367,94.8646773074254
558,16,14,1441,1364,94.65648854961832
559,16,15,1441,1364,94.65648854961832
560,16,16,1441,1369,95.00346981263012
561,16,17,1441,1366,94.79528105482304
562,16,18,1441,1364,94.65648854961832
563,16,19,1441,1365,94.72588480222068
564,16,20,1441,1367,94.8646773074254
565,16,21,1441,1364,94.65648854961832
566,16,22,1441,1363,94.58709229701596
567,16,23,1441,1369,95.00346981263012
568,16,24,1441,1360,94.37890353920888
569,16,25,1441,1356,94.10131852879944
570,16,26,1441,1355,94.03192227619708
571,16,27,1441,1359,94.30950728660652
572,16,28,1441,1356,94.10131852879944
573,16,29,1441,1356,94.10131852879944
574,16,30,1441,1354,93.96252602359472
575,16,31,1441,1358,94.24011103400416
576,16,32,1441,1356,94.10131852879944
577,16,33,1441,1354,93.96252602359472
578,17,0,1441,1118,77.58501040943788
579,17,1,1441,1124,78.00138792505204
580,17,2,1441,1130,78.4177654406662
581,17,3,1441,1135,78.764746703678
582,17,4,1441,1141,79.18112421929216
583,17,5,1441,1147,79.59750173490632
584,17,6,1441,1150,79.8056904927134
585,17,7,1441,1151,79.87508674531576
586,17,8,1441,1150,79.8056904927134
587,17,9,1441,1150,79.8056904927134
588,17,10,1441,1150,79.8056904927134
589,17,11,1441,1149,79.73629424011104
590,17,12,1441,1150,79.8056904927134
591,17,13,1441,1150,79.8056904927134
592,17,14,1441,1150,79.8056904927134
593,17,15,1441,1150,79.8056904927134
594,17,16,1441,1150,79.8056904927134
595,17,17,1441,1150,79.8056904927134
596,17,18,1441,1150,79.8056904927134
597,17,19,1441,1148,79.66689798750868
598,17,20,1441,1142,79.25052047189452
599,17,21,1441,1135,78.764746703678
600,17,22,1441,1130,78.4177654406662
601,17,23,1441,1125,78.0707841776544
602,17,24,1441,1118,77.58501040943788
603,17,25,1441,1113,77.23802914642609
604,17,26,1441,1109,76.96044413601666
605,17,27,1441,1108,76.8910478834143
606,17,28,1441,1109,76.96044413601666
607,17,29,1441,1109,76.96044413601666
608,17,30,1441,1109,76.96044413601666
609,17,31,1441,1109,76.96044413601666
610,17,32,1441,1108,76.8910478834143
611,17,33,1441,1112,77.16863289382373
612,18,0,1441,1034,71.7557251908397
613,18,1,1441,1039,72.1027064538515
614,18,2,1441,1043,72.38029146426094
615,18,3,1441,1050,72.86606523247745
616,18,4,1441,1057,73.35183900069396
617,18,5,1441,1061,73.6294240111034
618,18,6,1441,1067,74.04580152671755
619,18,7,1441,1065,73.90700902151283
620,18,8,1441,1064,73.83761276891047
621,18,9,1441,1065,73.90700902151283
622,18,10,1441,1065,73.90700902151283
623,18,11,1441,1066,73.9764052741152
624,18,12,1441,1066,73.9764052741152
625,18,13,1441,1064,73.83761276891047
626,18,14,1441,1065,73.90700902151283
627,18,15,1441,1065,73.90700902151283
628,18,16,1441,1065,73.90700902151283
629,18,17,1441,1064,73.83761276891047
630,18,18,1441,1056,73.2824427480916
631,18,19,1441,1050,72.86606523247745
632,18,20,1441,1045,72.51908396946565
633,18,21,1441,1039,72.1027064538515
634,18,22,1441,1035,71.82512144344206
635,18,23,1441,1028,71.33934767522554
636,18,24,1441,1021,70.85357390700902
637,18,25,1441,1016,70.50659264399722
638,18,26,1441,1011,70.15961138098542
639,18,27,1441,1012,70.22900763358778
640,18,28,1441,1012,70.22900763358778
641,18,29,1441,1012,70.22900763358778
642,18,30,1441,1011,70.15961138098542
643,18,31,1441,1015,70.43719639139486
644,18,32,1441,1021,70.85357390700902
645,18,33,1441,1029,71.4087439278279
646,19,0,1441,986,68.42470506592645
647,19,1,1441,990,68.70229007633588
648,19,2,1441,996,69.11866759195003
649,19,3,1441,1003,69.60444136016655
650,19,4,1441,1009,70.0208188757807
651,19,5,1441,1015,70.43719639139486
652,19,6,1441,1016,70.50659264399722
653,19,7,1441,1016,70.50659264399722
654,19,8,1441,1016,70.50659264399722
655,19,9,1441,1016,70.50659264399722
656,19,10,1441,1018,70.64538514920194
657,19,11,1441,1017,70.57598889659958
658,19,12,1441,1015,70.43719639139486
659,19,13,1441,1016,70.50659264399722
660,19,14,1441,1016,70.50659264399722
661,19,15,1441,1017,70.57598889659958
662,19,16,1441,1011,70.15961138098542
663,19,17,1441,1006,69.81263011797363
664,19,18,1441,999,69.32685634975711
665,19,19,1441,993,68.91047883414295
666,19,20,1441,988,68.56349757113117
667,19,21,1441,983,68.21651630811937
668,19,22,1441,978,67.86953504510757
669,19,23,1441,971,67.38376127689105
670,19,24,1441,964,66.89798750867453
671,19,25,1441,959,66.55100624566273
672,19,26,1441,956,66.34281748785565
673,19,27,1441,956,66.34281748785565
674,19,28,1441,957,66.41221374045801
675,19,29,1441,956,66.34281748785565
676,19,30,1441,962,66.75919500346981
677,19,31,1441,968,67.17557251908397
678,19,32,1441,974,67.59195003469813
679,19,33,1441,981,68.07772380291465
680,20,0,1441,956,66.34281748785565
681,20,1,1441,962,66.75919500346981
682,20,2,1441,968,67.17557251908397
683,20,3,1441,975,67.66134628730049
684,20,4,1441,980,68.00832755031229
685,20,5,1441,985,68.35530881332409
686,20,6,1441,986,68.42470506592645
687,20,7,1441,986,68.42470506592645
688,20,8,1441,986,68.42470506592645
689,20,9,1441,986,68.42470506592645
690,20,10,1441,986,68.42470506592645
691,20,11,1441,986,68.42470506592645
692,20,12,1441,986,68.42470506592645
693,20,13,1441,985,68.35530881332409
694,20,14,1441,986,68.42470506592645
695,20,15,1441,980,68.00832755031229
696,20,16,1441,975,67.66134628730049
697,20,17,1441,969,67.24496877168633
698,20,18,1441,962,66.75919500346981
699,20,19,1441,958,66.48160999306037
700,20,20,1441,952,66.06523247744622
701,20,21,1441,946,65.64885496183206
702,20,22,1441,940,65.2324774462179
703,20,23,1441,934,64.81609993060374
704,20,24,1441,928,64.3997224149896
705,20,25,1441,923,64.0527411519778
706,20,26,1441,922,63.98334489937543
707,20,27,1441,922,63.98334489937543
708,20,28,1441,921,63.91394864677307
